feature,p_value,ks_stat,p_value_fdr_corrected,neg_log10_p_value,signature,compartment,channel
Nuclei_RadialDistribution_FracAtD_Mitochondria_1of4,1.5289539850922983e-25,0.15545799495449011,2.853757864220568e-25,24.544582878696488,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_FracAtD_Mitochondria_2of4,5.676348583118547e-26,0.15677887815386357,1.0655317197453957e-25,24.972433617272774,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_FracAtD_Mitochondria_3of4,5.838591517071232e-16,0.12233953808518565,8.920824713292557e-16,15.049594994068315,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_FracAtD_Mitochondria_4of4,3.130113490193124e-32,0.17484510514998083,6.366825272621927e-32,31.1960770684929,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_FracAtD_PM_1of4,1.925268244047907e-18,0.13173040577947784,3.0776185799013987e-18,17.51178520481266,on,Nuclei,PM
Nuclei_RadialDistribution_FracAtD_PM_2of4,1.896587837022645e-59,0.23761293091464944,5.37094055570637e-59,58.26994965426601,on,Nuclei,PM
Nuclei_RadialDistribution_FracAtD_PM_3of4,1.9432310742734607e-97,0.3035427982952569,8.511352105317758e-97,96.07000144282561,on,Nuclei,PM
Nuclei_RadialDistribution_FracAtD_PM_4of4,2.662287670892704e-6,0.07524899228169116,3.2816566599934454e-6,5.48390685852676,on,Nuclei,PM
Nuclei_RadialDistribution_MeanFrac_Actin_1of4,4.030543784866772e-11,0.10153252843837934,5.6582633902937375e-11,10.247316840143656,on,Nuclei,Actin
Nuclei_RadialDistribution_MeanFrac_Actin_2of4,7.908723265670613e-10,0.09520116695211821,1.0825064969886653e-9,8.965569488417682,on,Nuclei,Actin
Nuclei_RadialDistribution_MeanFrac_Actin_4of4,1.7978615576695755e-12,0.10774823766267898,2.5846718673717965e-12,11.587594584189068,on,Nuclei,Actin
Nuclei_RadialDistribution_MeanFrac_Hoechst_1of4,6.0111457644602236e-36,0.18472105650180862,1.2822476517046646e-35,34.892028087623984,on,Nuclei,Hoechst
Nuclei_RadialDistribution_MeanFrac_Hoechst_2of4,3.2782573114183053e-68,0.25443353666056734,1.0159504969819936e-67,66.99312745289002,on,Nuclei,Hoechst
Nuclei_RadialDistribution_MeanFrac_Hoechst_3of4,4.512194192670791e-27,0.16010456052220434,8.567952556603207e-27,26.067122946992082,on,Nuclei,Hoechst
Nuclei_RadialDistribution_MeanFrac_Hoechst_4of4,2.3281958987744813e-73,0.2637940916250646,7.764592413679361e-73,72.10988133673334,on,Nuclei,Hoechst
Nuclei_RadialDistribution_MeanFrac_Mitochondria_1of4,9.575082895401416e-33,0.17624588918593764,1.9536737460492952e-32,31.709147959614494,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_MeanFrac_Mitochondria_2of4,1.738695931034525e-25,0.15528603619707848,3.226901770309839e-25,24.491214254695784,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_MeanFrac_Mitochondria_3of4,1.3088405950339847e-6,0.07720012432218257,1.6255354838134744e-6,5.789003545850297,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_MeanFrac_Mitochondria_4of4,4.679872637400142e-20,0.137491184114402,7.648448564109188e-20,19.116426649601628,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_MeanFrac_PM_1of4,1.1490875996342556e-69,0.25711593331455385,3.6295699661524325e-69,68.44014482741302,on,Nuclei,PM
Nuclei_RadialDistribution_MeanFrac_PM_2of4,2.367789474107924e-121,0.338108907959515,1.3072585583940387e-120,119.88363850623868,on,Nuclei,PM
Nuclei_RadialDistribution_MeanFrac_PM_3of4,1.7826625477480454e-87,0.28780897189618043,6.930232508109265e-87,86.15925219463855,on,Nuclei,PM
Nuclei_RadialDistribution_MeanFrac_PM_4of4,2.8512498735602823e-34,0.18033554832209042,5.946892593425732e-34,33.225709905204056,on,Nuclei,PM
Nuclei_RadialDistribution_RadialCV_Actin_1of4,4.044585851097235e-95,0.2999605374646945,1.7255148728382362e-94,93.76308129301476,on,Nuclei,Actin
Nuclei_RadialDistribution_RadialCV_Actin_2of4,8.817467728938709e-105,0.31459478758614534,4.228522845191775e-104,103.37381131872911,on,Nuclei,Actin
Nuclei_RadialDistribution_RadialCV_Actin_3of4,2.9705783217230833e-90,0.2922879776514401,1.2197937233575412e-89,88.91371360570383,on,Nuclei,Actin
Nuclei_RadialDistribution_RadialCV_Actin_4of4,5.669927653773718e-63,0.24452399336543124,1.670467474676831e-62,61.777161976000635,on,Nuclei,Actin
Nuclei_RadialDistribution_RadialCV_ER_1of4,5.996237175271838e-106,0.3163169345464184,2.9181687586322946e-105,104.53488959632757,on,Nuclei,ER
Nuclei_RadialDistribution_RadialCV_ER_2of4,8.692984093187668e-124,0.3414153949316796,4.966339608021129e-123,122.30396358585944,on,Nuclei,ER
Nuclei_RadialDistribution_RadialCV_ER_3of4,4.640904690137846e-99,0.3060197242293408,2.0742002594697722e-98,97.68314931574635,on,Nuclei,ER
Nuclei_RadialDistribution_RadialCV_ER_4of4,4.903505168111937e-21,0.14087053361121868,8.135360847094806e-21,20.08962317899922,on,Nuclei,ER
Nuclei_RadialDistribution_RadialCV_Hoechst_1of4,2.624314390980356e-60,0.2393161224211985,7.529146527834472e-60,59.12325425079256,on,Nuclei,Hoechst
Nuclei_RadialDistribution_RadialCV_Hoechst_2of4,1.1508385156377508e-87,0.2881172979472603,4.5006006236547755e-87,86.34672952397295,on,Nuclei,Hoechst
Nuclei_RadialDistribution_RadialCV_Hoechst_3of4,5.004476286021128e-7,0.07976566900194658,6.335146281148134e-7,6.198243352625531,on,Nuclei,Hoechst
Nuclei_RadialDistribution_RadialCV_Hoechst_4of4,1.296891176481086e-12,0.10838048602423195,1.8685471555878806e-12,11.728495937603912,on,Nuclei,Hoechst
Nuclei_RadialDistribution_RadialCV_Mitochondria_1of4,3.410506916049006e-73,0.26349760273496003,1.1316682039617157e-72,71.94628088614293,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_RadialCV_Mitochondria_2of4,1.4336781896581515e-46,0.21034211154796634,3.6367821258895966e-46,45.43928271609077,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_RadialCV_Mitochondria_3of4,5.130738078589187e-13,0.11015470049663288,7.47426811005121e-13,12.126431327595911,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_RadialCV_Mitochondria_4of4,1.130246751123876e-6,0.07759722908057731,1.4090552476060467e-6,5.851071978317148,on,Nuclei,Mitochondria
Nuclei_RadialDistribution_RadialCV_PM_1of4,1.480167764962551e-141,0.36453976878185534,1.045666904925157e-140,139.98060663706653,on,Nuclei,PM
Nuclei_RadialDistribution_RadialCV_PM_2of4,2.173911164506484e-256,0.48523914024460374,3.483560085562829e-255,254.4579766942141,on,Nuclei,PM
Nuclei_RadialDistribution_RadialCV_PM_3of4,4.37082207717241e-65,0.24857302224634445,1.317261515918474e-64,63.88032799599831,on,Nuclei,PM
Nuclei_RadialDistribution_RadialCV_PM_4of4,0.0001431713269922331,0.06318860484501397,0.00016619003857579003,3.779395011365503,on,Nuclei,PM
Nuclei_Texture_AngularSecondMoment_ER_3_01_256,7.515889087143635e-69,0.25561509327602866,2.362650301556636e-68,67.62660055401008,on,Nuclei,ER
Nuclei_Texture_AngularSecondMoment_Hoechst_3_00_256,3.4426358973611384e-89,0.29057838767949895,1.3625372196182337e-88,87.86565162552542,on,Nuclei,Hoechst
Nuclei_Texture_AngularSecondMoment_Mitochondria_3_03_256,8.019827074541302e-99,0.305656531337524,3.560152964847051e-98,97.44853134181312,on,Nuclei,Mitochondria
Nuclei_Texture_AngularSecondMoment_PM_3_03_256,3.7077467758695163e-65,0.2487079498852995,1.1225758671641809e-64,63.94978429836263,on,Nuclei,PM
Nuclei_Texture_Contrast_ER_3_00_256,1.2054276153986128e-71,0.2607160298673966,3.901310065600437e-71,70.40878953176255,on,Nuclei,ER
Nuclei_Texture_Contrast_ER_3_01_256,1.3022580241947096e-76,0.26952839630942915,4.5509761802974696e-76,75.34189543757478,on,Nuclei,ER
Nuclei_Texture_Contrast_ER_3_02_256,4.633858591828895e-75,0.2668100882684297,1.58564848689145e-74,73.7997930825438,on,Nuclei,ER
Nuclei_Texture_Contrast_ER_3_03_256,5.405987562546758e-80,0.27535667845423956,1.9731854603295668e-79,78.70483209335275,on,Nuclei,ER
Nuclei_Texture_Contrast_Hoechst_3_02_256,6.471159086171974e-159,0.3856435072612185,5.4507070764294704e-158,157.2635471565356,on,Nuclei,Hoechst
Nuclei_Texture_Contrast_Mitochondria_3_01_256,2.2363908615860817e-51,0.22093205165673066,5.924632242185708e-51,50.22733860230457,on,Nuclei,Mitochondria
Nuclei_Texture_Contrast_Mitochondria_3_03_256,4.096948821008369e-54,0.22673234051545077,1.13573644531751e-53,52.9447224376601,on,Nuclei,Mitochondria
Nuclei_Texture_Contrast_PM_3_00_256,6.277779781163214e-66,0.2501682396494025,1.909491350103811e-65,64.71908230461754,on,Nuclei,PM
Nuclei_Texture_Contrast_PM_3_01_256,7.993793524120971e-90,0.2915995827560718,3.2220382486794345e-89,88.49186930839481,on,Nuclei,PM
Nuclei_Texture_Contrast_PM_3_02_256,3.541210606815709e-74,0.26524846280868,1.193115573680985e-73,72.9233174854321,on,Nuclei,PM
Nuclei_Texture_Contrast_PM_3_03_256,3.434964367848643e-93,0.296944460840512,1.4466484549208708e-92,91.83963699247246,on,Nuclei,PM
Nuclei_Texture_Correlation_Actin_3_00_256,7.587493412999207e-131,0.3508031433740932,4.793253050327384e-130,129.3193696426836,on,Nuclei,Actin
Nuclei_Texture_Correlation_Actin_3_01_256,1.3307312388575858e-108,0.3201860065881799,6.623412302495712e-108,107.17891820960274,on,Nuclei,Actin
Nuclei_Texture_Correlation_Actin_3_02_256,1.0092412726116474e-101,0.3100450787883034,4.669517719055298e-101,100.33072797227521,on,Nuclei,Actin
Nuclei_Texture_Correlation_Actin_3_03_256,3.307269107182509e-71,0.2599226201587811,1.0599394163019067e-70,69.9747189572991,on,Nuclei,Actin
Nuclei_Texture_Correlation_ER_3_00_256,1.9602297264684944e-33,0.17810392355497456,4.037212947616931e-33,32.39391834260457,on,Nuclei,ER
Nuclei_Texture_Correlation_ER_3_01_256,2.508714713041686e-25,0.15479391422761166,4.629847096821314e-25,24.33443335155295,on,Nuclei,ER
Nuclei_Texture_Correlation_ER_3_02_256,6.384617117167013e-22,0.14385549769743225,1.0839001152399813e-21,20.965010737538233,on,Nuclei,ER
Nuclei_Texture_Correlation_ER_3_03_256,3.018573306177503e-21,0.14158684181185985,5.046317206510482e-21,20.297025453638643,on,Nuclei,ER
Nuclei_Texture_Correlation_Hoechst_3_00_256,1.4241262128452742e-67,0.25324998052467096,4.372200569342735e-67,66.35929992353825,on,Nuclei,Hoechst
Nuclei_Texture_Correlation_Hoechst_3_01_256,1.8148476038091577e-60,0.2396317267266619,5.229626647818494e-60,59.28152931506771,on,Nuclei,Hoechst
Nuclei_Texture_Correlation_Hoechst_3_02_256,4.028713904791703e-44,0.20472953766768578,9.803203834993145e-44,43.008631967116976,on,Nuclei,Hoechst
Nuclei_Texture_Correlation_Hoechst_3_03_256,5.688176763995095e-43,0.2020381831621504,1.3589571396162827e-42,41.86679424034011,on,Nuclei,Hoechst
Nuclei_Texture_Correlation_Mitochondria_3_00_256,7.308459101215224e-36,0.18450134919640873,1.5539345079282854e-35,34.80856728891008,on,Nuclei,Mitochondria
Nuclei_Texture_Correlation_Mitochondria_3_01_256,6.580301468890925e-38,0.18971881783872957,1.4362983604854943e-37,36.8427553352656,on,Nuclei,Mitochondria
Nuclei_Texture_Correlation_Mitochondria_3_02_256,1.695845878071448e-23,0.14901825946065095,2.971121978381177e-23,22.527079518021168,on,Nuclei,Mitochondria
Nuclei_Texture_Correlation_Mitochondria_3_03_256,1.22362890624447e-24,0.1526477889542972,2.214667193946603e-24,23.654691527541114,on,Nuclei,Mitochondria
Nuclei_Texture_Correlation_PM_3_00_256,2.0736916710575985e-188,0.4187555656651309,2.03345586251469e-187,186.69176524980196,on,Nuclei,PM
Nuclei_Texture_Correlation_PM_3_01_256,7.611775680150788e-142,0.364903921443481,5.556596246510076e-141,140.25519115878112,on,Nuclei,PM
Nuclei_Texture_Correlation_PM_3_02_256,1.8484611079132775e-150,0.37553169247887586,1.481023107193931e-149,148.82943816548382,on,Nuclei,PM
Nuclei_Texture_Correlation_PM_3_03_256,2.3052398217200486e-114,0.32841723241097853,1.2116340502960576e-113,112.91662853028149,on,Nuclei,PM
Nuclei_Texture_DifferenceEntropy_ER_3_01_256,1.3166635820859094e-80,0.2764009080062238,4.8326702426281705e-80,79.31581283794468,on,Nuclei,ER
Nuclei_Texture_DifferenceEntropy_ER_3_03_256,8.033142487015304e-83,0.2801317731955168,3.015871207982317e-82,81.52058720884233,on,Nuclei,ER
Nuclei_Texture_DifferenceEntropy_Mitochondria_3_03_256,3.1596481945204595e-62,0.2430795398031736,9.267360999106883e-62,61.033043919220546,on,Nuclei,Mitochondria
Nuclei_Texture_DifferenceEntropy_PM_3_00_256,2.6823611654041723e-71,0.2600893801630617,8.638780812110496e-71,70.06354754501348,on,Nuclei,PM
Nuclei_Texture_DifferenceVariance_Actin_3_01_256,6.77e-322,0.852541606421116,2.965e-320,319.5279917163497,on,Nuclei,Actin
Nuclei_Texture_DifferenceVariance_Mitochondria_3_03_256,7.666048564674167e-68,0.25374794109380805,2.3645980783994968e-67,66.62624266768182,on,Nuclei,Mitochondria
Nuclei_Texture_DifferenceVariance_PM_3_03_256,3.0126311806666868e-92,0.2954580973299364,1.2606997998076517e-91,90.89938831612982,on,Nuclei,PM
Nuclei_Texture_InfoMeas1_ER_3_00_256,5.184338591506766e-7,0.0796728912537617,6.537640028061315e-7,6.1845789959811786,on,Nuclei,ER
Nuclei_Texture_InfoMeas1_ER_3_01_256,0.00032487759191231864,0.06041047115259876,0.0003718546653073055,3.429626765461937,on,Nuclei,ER
Nuclei_Texture_InfoMeas1_ER_3_02_256,0.005838563715679216,0.04938543539717434,0.006371987310965523,2.1957250977144622,on,Nuclei,ER
Nuclei_Texture_InfoMeas1_ER_3_03_256,0.000012472340305661677,0.07081949465240257,0.00001509084269027573,4.821286508036321,on,Nuclei,ER
Nuclei_Texture_InfoMeas1_Hoechst_3_00_256,0.001346119475700316,0.05526074626261637,0.0015066447964822956,2.821989124002966,on,Nuclei,Hoechst
Nuclei_Texture_InfoMeas1_Hoechst_3_01_256,9.524605203286687e-9,0.08956315917190422,1.2515331237118707e-8,7.9025576516451155,on,Nuclei,Hoechst
Nuclei_Texture_InfoMeas1_Hoechst_3_02_256,0.023842894846022637,0.043005125650663945,0.025471190103799793,1.5939507627930278,on,Nuclei,Hoechst
Nuclei_Texture_InfoMeas1_Hoechst_3_03_256,9.105126234553225e-10,0.09489092136142067,1.243673167588663e-9,8.905293735531012,on,Nuclei,Hoechst
Nuclei_Texture_InfoMeas1_Mitochondria_3_00_256,0.0001661492533454728,0.0626930437003989,0.00019252215070189707,3.7155192953805662,on,Nuclei,Mitochondria
Nuclei_Texture_InfoMeas1_Mitochondria_3_01_256,1.2707635211574974e-6,0.07728002515876592,1.581234154167568e-6,5.8010038136015725,on,Nuclei,Mitochondria
Nuclei_Texture_InfoMeas1_Mitochondria_3_02_256,8.690060179870213e-14,0.1134742243420338,1.2715745073885813e-13,12.895658187435028,on,Nuclei,Mitochondria
Nuclei_Texture_InfoMeas1_Mitochondria_3_03_256,2.1729727905604973e-11,0.10279750504638967,3.0636118527859374e-11,10.513766258906065,on,Nuclei,Mitochondria
Nuclei_Texture_InfoMeas1_PM_3_00_256,1.6778383665746389e-133,0.3542643932279282,1.0914255513262751e-132,131.96200588318058,on,Nuclei,PM
Nuclei_Texture_InfoMeas1_PM_3_01_256,7.647757908945103e-97,0.30262693795520085,3.305642727747982e-96,95.48074408656377,on,Nuclei,PM
Nuclei_Texture_InfoMeas1_PM_3_02_256,1.8195534483192375e-101,0.3096608509415102,8.301712607956522e-101,100.08083230527922,on,Nuclei,PM
Nuclei_Texture_InfoMeas1_PM_3_03_256,2.550303886009379e-78,0.2724884863614311,9.106248114718271e-78,77.04066052079862,on,Nuclei,PM
Nuclei_Texture_InfoMeas2_ER_3_01_256,9.288182323260888e-21,0.13992196111684574,1.5371122887613108e-20,19.813294405364186,on,Nuclei,ER
Nuclei_Texture_InfoMeas2_ER_3_03_256,1.534818313725854e-17,0.1283994446771886,2.4066244203290838e-17,16.618591680770106,on,Nuclei,ER
Nuclei_Texture_InfoMeas2_Hoechst_3_01_256,3.825528017360839e-25,0.1542254105775271,7.020591920128691e-25,24.15362627009122,on,Nuclei,Hoechst
Nuclei_Texture_InfoMeas2_Hoechst_3_03_256,1.1009365950191624e-23,0.14962091491976565,1.9496370429315084e-23,22.710046232188166,on,Nuclei,Hoechst
Nuclei_Texture_InfoMeas2_PM_3_01_256,2.1428847880017867e-129,0.3488988001117812,1.315771313754368e-128,127.88081958625772,on,Nuclei,PM
Nuclei_Texture_InfoMeas2_PM_3_03_256,8.81918066100336e-111,0.3233242139205333,4.457078226368621e-110,109.35094974352609,on,Nuclei,PM
Nuclei_Texture_InverseDifferenceMoment_Actin_3_02_256,6.7e-322,0.8527274018599379,2.965e-320,319.5279917163497,on,Nuclei,Actin
Nuclei_Texture_InverseDifferenceMoment_ER_3_01_256,2.5058061829365627e-78,0.272503042870198,8.996254984641102e-78,77.04593824367068,on,Nuclei,ER
Nuclei_Texture_InverseDifferenceMoment_ER_3_03_256,8.742909325187747e-85,0.2833976299124418,3.301201969338132e-84,83.48132790448342,on,Nuclei,ER
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_03_256,6.923180696313664e-100,0.30727310361882804,3.136917046536605e-99,98.50349696574845,on,Nuclei,Mitochondria
Nuclei_Texture_InverseDifferenceMoment_PM_3_01_256,1.9862096522898814e-41,0.19836762350917755,4.5787359352787793e-41,40.33925440236839,on,Nuclei,PM
Nuclei_Texture_InverseDifferenceMoment_PM_3_03_256,3.6486227191663696e-40,0.19530659766561587,8.209401118124331e-40,39.08568852382825,on,Nuclei,PM
Nuclei_Texture_SumEntropy_PM_3_01_256,8.35011389953506e-140,0.36233573739674274,5.7747629810468786e-139,138.23846583622125,on,Nuclei,PM
Nuclei_Texture_SumVariance_ER_3_03_256,1.0972724069630766e-53,0.2258354356291187,3.0290250898098377e-53,52.518697129334406,on,Nuclei,ER
Nuclei_Texture_SumVariance_Hoechst_3_03_256,1.7753616987457615e-74,0.26577713601169894,6.012436268432811e-74,73.22094951409663,on,Nuclei,Hoechst
Nuclei_Texture_SumVariance_Mitochondria_3_01_256,8.882508766678635e-51,0.21964108128306506,2.3436980962682185e-50,49.6300983327432,on,Nuclei,Mitochondria
Nuclei_Texture_SumVariance_PM_3_01_256,1.496896089051541e-168,0.3968101090634422,1.3851559584603697e-167,166.8585013254547,on,Nuclei,PM
