feature,p_value,ks_stat,p_value_fdr_corrected,neg_log10_p_value,signature,compartment,channel
Cytoplasm_Texture_DifferenceVariance_ER_3_03_256,0.7876346037726908,0.01878061565714079,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Texture_DifferenceVariance_Hoechst_3_00_256,0.5370259193163653,0.023176201419851463,0.9600511456520627,0.01770562979086218,off,Cytoplasm,Hoechst
Cytoplasm_Texture_DifferenceVariance_Mitochondria_3_03_256,0.902421040419192,0.016351278309410272,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_DifferenceVariance_PM_3_03_256,0.09809109721698572,0.035454616564763106,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_InfoMeas1_ER_3_00_256,0.9541505775176052,0.014759660043135255,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Texture_InfoMeas1_ER_3_01_256,0.738579491125847,0.01966896259601097,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Texture_InfoMeas1_ER_3_02_256,0.11155160697772301,0.03468680071771586,0.8883754876337983,0.051403433163013004,off,Cytoplasm,ER
Cytoplasm_Texture_InfoMeas1_ER_3_03_256,0.9732340628372628,0.013886589440388617,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Texture_InfoMeas1_Hoechst_3_00_256,0.9125309252023457,0.01608590195727457,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Texture_InfoMeas1_Hoechst_3_01_256,0.789606686016181,0.018743824481136446,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Texture_InfoMeas1_Hoechst_3_02_256,0.00205970619593409,0.05362385885369253,0.5195986315195773,0.28433200141016984,off,Cytoplasm,Hoechst
Cytoplasm_Texture_InfoMeas1_Hoechst_3_03_256,0.21513274180070252,0.030460374383807786,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Hoechst
Cytoplasm_Texture_InfoMeas1_PM_3_00_256,0.2483149402499513,0.02945397575845409,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_InfoMeas1_PM_3_01_256,0.6592208755706276,0.02104759194554778,0.9956508396549478,0.0018929356694202865,off,Cytoplasm,PM
Cytoplasm_Texture_InfoMeas1_PM_3_02_256,0.1154207955684925,0.034480290247187115,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_InfoMeas1_PM_3_03_256,0.7683986424474751,0.01913429083168693,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_Texture_InfoMeas2_ER_3_00_256,0.959736918040458,0.014532994406621516,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Texture_InfoMeas2_ER_3_01_256,0.4949341414065458,0.02394233766973329,0.9600511456520627,0.01770562979086218,off,Cytoplasm,ER
Cytoplasm_Texture_InfoMeas2_ER_3_02_256,0.5004888547270551,0.023839722281008124,0.9600511456520627,0.01770562979086218,off,Cytoplasm,ER
Cytoplasm_Texture_InfoMeas2_ER_3_03_256,0.4444186875178522,0.024902827305898954,0.9489059523632086,0.02277682908345986,off,Cytoplasm,ER
Cytoplasm_Texture_InfoMeas2_Hoechst_3_03_256,0.8050474520490998,0.018452374382528093,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Hoechst
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_00_256,0.7323533069108809,0.01977893621993701,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_01_256,0.4450589357252902,0.024890350298384434,0.9489059523632086,0.02277682908345986,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_02_256,0.8068952134473009,0.018417022861236962,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_InfoMeas2_Mitochondria_3_03_256,0.9475848955166833,0.015005681037459976,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_InfoMeas2_PM_3_00_256,0.2679436294492992,0.028905067408632714,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_InfoMeas2_PM_3_01_256,0.15401166803919739,0.03268088181730494,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_InfoMeas2_PM_3_02_256,0.2703402367458166,0.0288400430040859,0.8883754876337983,0.051403433163013004,off,Cytoplasm,PM
Cytoplasm_Texture_InfoMeas2_PM_3_03_256,0.5219626559416942,0.023447416371657422,0.9600511456520627,0.01770562979086218,off,Cytoplasm,PM
Cytoplasm_Texture_InverseDifferenceMoment_Actin_3_02_256,0.6823388459154767,0.020649527417344223,0.9959731764549559,0.001752357835805311,off,Cytoplasm,Actin
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_01_256,0.2562422325362153,0.029228589815018767,0.8883754876337983,0.051403433163013004,off,Cytoplasm,ER
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_03_256,0.9864719075157276,0.012983685992751499,0.9986600063456854,0.0005823421044118704,off,Cytoplasm,ER
Cytoplasm_Texture_InverseDifferenceMoment_Hoechst_3_00_256,0.6141219872153615,0.021823965740056905,0.9712728134501858,0.012658767275538683,off,Cytoplasm,Hoechst
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_00_256,0.40009188321620975,0.025795413228091375,0.9470362387028508,0.02363340223478342,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_01_256,0.04938673617461298,0.03929921447639998,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_02_256,0.12855806103456452,0.033819168810552476,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_InverseDifferenceMoment_Mitochondria_3_03_256,0.11887173625389547,0.034300893273757224,0.8883754876337983,0.051403433163013004,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_01_256,0.4669737548207055,0.024467491716786645,0.9600511456520627,0.01770562979086218,off,Cytoplasm,PM
Cytoplasm_Texture_InverseDifferenceMoment_PM_3_03_256,0.8113636815195872,0.01833104348253115,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cytoplasm_Texture_SumAverage_Hoechst_3_01_256,0.3163210724297214,0.027666084566277623,0.9216245402776733,0.03544596972242113,off,Cytoplasm,Hoechst
Cytoplasm_Texture_SumEntropy_PM_3_01_256,0.5959592962886232,0.02213845031407667,0.9712728134501858,0.012658767275538683,off,Cytoplasm,PM
Cytoplasm_Texture_SumVariance_ER_3_01_256,0.8867845741001236,0.016736225983560102,0.9959731764549559,0.001752357835805311,off,Cytoplasm,ER
Cytoplasm_Texture_SumVariance_Hoechst_3_00_256,0.9906644970003075,0.01256402664384974,0.9986600063456854,0.0005823421044118704,off,Cytoplasm,Hoechst
Cytoplasm_Texture_SumVariance_Mitochondria_3_01_256,0.36482761024796023,0.02654875254718908,0.9436682674524012,0.02518064864121975,off,Cytoplasm,Mitochondria
Cytoplasm_Texture_SumVariance_PM_3_01_256,0.9206093758964866,0.015861955668552453,0.9959731764549559,0.001752357835805311,off,Cytoplasm,PM
Cells_AreaShape_Area,0.6081371110061328,0.02192746091777348,0.9712728134501858,0.012658767275538683,off,Cells,no-channel
Cells_AreaShape_FormFactor,0.8056006634340347,0.018441816914631193,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_AreaShape_MaximumRadius,0.6097789092954435,0.021898987746778814,0.9712728134501858,0.012658767275538683,off,Cells,no-channel
Cells_AreaShape_Orientation,0.7335891216364854,0.019757101456786604,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_AreaShape_Solidity,0.5170446001898296,0.023536674963876663,0.9600511456520627,0.01770562979086218,off,Cells,no-channel
Cells_AreaShape_Zernike_1_1,0.1325454956251084,0.03362937433086049,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_2_0,0.03393864131145874,0.04124978665116958,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_3_1,0.7533004407738875,0.0194067854765713,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_AreaShape_Zernike_3_3,0.17183531495035406,0.031970812120421035,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_4_0,0.9640686501673815,0.014343119946112124,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_AreaShape_Zernike_4_2,0.6506575260926422,0.02119483663038257,0.9869003695276368,0.005726688412802338,off,Cells,no-channel
Cells_AreaShape_Zernike_4_4,0.10636561712632742,0.034973052063193164,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_5_1,0.8262615723331254,0.018039433422287997,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_AreaShape_Zernike_5_3,0.6977458778436726,0.02038319129539971,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_AreaShape_Zernike_5_5,0.8050523963115588,0.018452294401710694,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_AreaShape_Zernike_6_0,0.22199716860333504,0.030243066502929936,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_6_2,0.1294887715969117,0.033774459533625456,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_6_4,0.233835219201956,0.02987987361111311,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_6_6,0.5438140096792254,0.02305487051985452,0.9600511456520627,0.01770562979086218,off,Cells,no-channel
Cells_AreaShape_Zernike_7_1,0.8372190763059251,0.01781916625116632,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_AreaShape_Zernike_7_3,0.164343536550595,0.03226178233412498,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_7_5,0.379988219289095,0.026219551502767575,0.9470362387028508,0.02363340223478342,off,Cells,no-channel
Cells_AreaShape_Zernike_7_7,0.9799885750072176,0.013478047425105564,0.9986600063456854,0.0005823421044118704,off,Cells,no-channel
Cells_AreaShape_Zernike_8_0,0.3612807022164003,0.02662697378660702,0.938187436190415,0.02771038723804946,off,Cells,no-channel
Cells_AreaShape_Zernike_8_2,0.5507170105804792,0.02293209996514436,0.9624503849903414,0.016621649435357776,off,Cells,no-channel
Cells_AreaShape_Zernike_8_4,0.2516899641000766,0.02935735893103398,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_8_8,0.35968423748088735,0.026662325307898152,0.938187436190415,0.02771038723804946,off,Cells,no-channel
Cells_AreaShape_Zernike_9_1,0.00469461872292743,0.05030201556458699,0.5195986315195773,0.28433200141016984,off,Cells,no-channel
Cells_AreaShape_Zernike_9_3,0.2704419533538861,0.028837323656294274,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_9_5,0.12796477282762364,0.033847801943181946,0.8883754876337983,0.051403433163013004,off,Cells,no-channel
Cells_AreaShape_Zernike_9_9,0.6512994739759528,0.021183799277581263,0.9869003695276368,0.005726688412802338,off,Cells,no-channel
Cells_Correlation_Correlation_Actin_ER,0.25006056837552365,0.02940390776676122,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_Correlation_Correlation_Actin_Hoechst,0.395748526630904,0.02588595151338903,0.9470362387028508,0.02363340223478342,off,Cells,Actin
Cells_Correlation_Correlation_Actin_PM,0.19305597677405317,0.031197557577790542,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_Correlation_Correlation_ER_Hoechst,0.9221800137948376,0.01581708642999063,0.9959731764549559,0.001752357835805311,off,Cells,ER
Cells_Correlation_Correlation_ER_PM,0.1289852537538505,0.03379861374048048,0.8883754876337983,0.051403433163013004,off,Cells,ER
Cells_Correlation_Correlation_Hoechst_Mitochondria,0.27130637563141075,0.028813969257613255,0.8883754876337983,0.051403433163013004,off,Cells,Hoechst
Cells_Correlation_Correlation_Hoechst_PM,0.16813405504998358,0.03211325795621178,0.8883754876337983,0.051403433163013004,off,Cells,Hoechst
Cells_Correlation_Correlation_Mitochondria_PM,0.4022111821220242,0.02575150375933836,0.9470362387028508,0.02363340223478342,off,Cells,Mitochondria
Cells_Correlation_K_Actin_Mitochondria,0.04566286979427845,0.0397147948036143,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_Correlation_K_Hoechst_PM,0.68228388230831,0.020650487187153035,0.9959731764549559,0.001752357835805311,off,Cells,Hoechst
Cells_Correlation_K_Mitochondria_PM,0.848657658196219,0.017583142859016694,0.9959731764549559,0.001752357835805311,off,Cells,Mitochondria
Cells_Correlation_K_PM_Mitochondria,0.8891744794753093,0.016679119679935964,0.9959731764549559,0.001752357835805311,off,Cells,PM
Cells_Correlation_Manders_Actin_Hoechst,0.8404177098159684,0.017753821923349903,0.9959731764549559,0.001752357835805311,off,Cells,Actin
Cells_Correlation_Manders_ER_Hoechst,0.6788850838833438,0.020709113126307785,0.9959731764549559,0.001752357835805311,off,Cells,ER
Cells_Correlation_Manders_Mitochondria_Hoechst,0.044297817370732975,0.03987451649596361,0.8883754876337983,0.051403433163013004,off,Cells,Mitochondria
Cells_Correlation_Manders_PM_Hoechst,0.2040000001137246,0.030824447064616022,0.8883754876337983,0.051403433163013004,off,Cells,PM
Cells_Correlation_Overlap_Actin_Mitochondria,0.008447094926097808,0.04779301732272532,0.779025704461127,0.10844821226138235,off,Cells,Actin
Cells_Correlation_Overlap_Actin_PM,0.6001376848421105,0.022065987693511587,0.9712728134501858,0.012658767275538683,off,Cells,Actin
Cells_Correlation_Overlap_Hoechst_PM,0.7625850227323737,0.019239705549021123,0.9959731764549559,0.001752357835805311,off,Cells,Hoechst
Cells_Correlation_Overlap_Mitochondria_PM,0.1778534418307404,0.031744226464724704,0.8883754876337983,0.051403433163013004,off,Cells,Mitochondria
Cells_Correlation_RWC_Actin_Mitochondria,0.2240708391956114,0.03017836202165273,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_Correlation_RWC_ER_PM,0.4150952092850802,0.025487247138646266,0.947084014215322,0.023611493761539704,off,Cells,ER
Cells_Correlation_RWC_Hoechst_ER,0.5731964843434088,0.02253563505328882,0.9691817037185736,0.013594793099393864,off,Cells,Hoechst
Cells_Correlation_RWC_Hoechst_PM,0.3679174653134435,0.02648092881403324,0.9470362387028508,0.02363340223478342,off,Cells,Hoechst
Cells_Correlation_RWC_Mitochondria_PM,0.6489346955600771,0.02122442953282085,0.9869003695276368,0.005726688412802338,off,Cells,Mitochondria
Cells_Correlation_RWC_PM_Actin,0.9708938594827431,0.014011839400438198,0.9959731764549559,0.001752357835805311,off,Cells,PM
Cells_Correlation_RWC_PM_ER,0.5439137973877655,0.0230531109418717,0.9600511456520627,0.01770562979086218,off,Cells,PM
Cells_Correlation_RWC_PM_Mitochondria,0.9003564015588728,0.016403825706442568,0.9959731764549559,0.001752357835805311,off,Cells,PM
Cells_Granularity_1_Actin,0.3307740712986343,0.027321847128184775,0.9287118155692424,0.032119029089761685,off,Cells,Actin
Cells_Granularity_1_Hoechst,0.34253987218169285,0.027049032560030804,0.938187436190415,0.02771038723804946,off,Cells,Hoechst
Cells_Granularity_2_ER,0.8423819314898721,0.017713511591379922,0.9959731764549559,0.001752357835805311,off,Cells,ER
Cells_Granularity_2_Hoechst,0.44232358438886565,0.02494393744604294,0.9489059523632086,0.02277682908345986,off,Cells,Hoechst
Cells_Granularity_2_Mitochondria,0.43669920009719754,0.025054550916508184,0.9489059523632086,0.02277682908345986,off,Cells,Mitochondria
Cells_Intensity_IntegratedIntensityEdge_Actin,0.35313106996285654,0.026808690203741534,0.938187436190415,0.02771038723804946,off,Cells,Actin
Cells_Intensity_IntegratedIntensityEdge_ER,0.7253408783752249,0.019902266640368975,0.9959731764549559,0.001752357835805311,off,Cells,ER
Cells_Intensity_IntegratedIntensityEdge_Hoechst,0.17845489041360046,0.03172191181666989,0.8883754876337983,0.051403433163013004,off,Cells,Hoechst
Cells_Intensity_IntegratedIntensityEdge_Mitochondria,0.3486643307496612,0.026909466033666486,0.938187436190415,0.02771038723804946,off,Cells,Mitochondria
Cells_Intensity_IntegratedIntensityEdge_PM,0.7864241425411639,0.018803090266830403,0.9959731764549559,0.001752357835805311,off,Cells,PM
Cells_Intensity_IntegratedIntensity_Hoechst,0.09335211457465098,0.035745906701736656,0.8883754876337983,0.051403433163013004,off,Cells,Hoechst
Cells_Intensity_LowerQuartileIntensity_Hoechst,0.5583506079689958,0.022796932383737086,0.9624503849903414,0.016621649435357776,off,Cells,Hoechst
Cells_Intensity_MADIntensity_Actin,0.7581572753852488,0.019319606385604475,0.9959731764549559,0.001752357835805311,off,Cells,Actin
Cells_Intensity_MADIntensity_Hoechst,0.25549746589022826,0.029249544789177764,0.8883754876337983,0.051403433163013004,off,Cells,Hoechst
Cells_Intensity_MassDisplacement_Actin,0.2621794413905331,0.029063109503816603,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_Intensity_MassDisplacement_Hoechst,0.5138449906058163,0.023594900998944412,0.9600511456520627,0.01770562979086218,off,Cells,Hoechst
Cells_Intensity_MaxIntensityEdge_ER,0.06869880642219549,0.037499246180795996,0.8883754876337983,0.051403433163013004,off,Cells,ER
Cells_Intensity_MaxIntensityEdge_Hoechst,0.6787740133687793,0.020711032665925406,0.9959731764549559,0.001752357835805311,off,Cells,Hoechst
Cells_Intensity_MaxIntensityEdge_Mitochondria,0.5845410308234025,0.022337202645317546,0.9691817037185736,0.013594793099393864,off,Cells,Mitochondria
Cells_Intensity_MaxIntensityEdge_PM,0.6999117063630478,0.020345680292038756,0.9959731764549559,0.001752357835805311,off,Cells,PM
Cells_Intensity_MaxIntensity_Hoechst,0.16367915562317942,0.032288096023049835,0.8883754876337983,0.051403433163013004,off,Cells,Hoechst
Cells_Intensity_MeanIntensityEdge_Hoechst,0.4773923722166308,0.024270099059441583,0.9600511456520627,0.01770562979086218,off,Cells,Hoechst
Cells_Intensity_MedianIntensity_Hoechst,0.7973246240175935,0.018598979220823677,0.9959731764549559,0.001752357835805311,off,Cells,Hoechst
Cells_Intensity_MinIntensityEdge_Actin,0.24293931066660307,0.029609858371568164,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_Intensity_MinIntensityEdge_Hoechst,0.43617471305342154,0.025064948422770284,0.9489059523632086,0.02277682908345986,off,Cells,Hoechst
Cells_Intensity_MinIntensity_Actin,0.673767422635214,0.020797251987083418,0.9959731764549559,0.001752357835805311,off,Cells,Actin
Cells_Intensity_StdIntensityEdge_Mitochondria,0.4458761344990434,0.024874434115721687,0.9489059523632086,0.02277682908345986,off,Cells,Mitochondria
Cells_Intensity_StdIntensityEdge_PM,0.7645533942927607,0.019204114085277786,0.9959731764549559,0.001752357835805311,off,Cells,PM
Cells_Intensity_UpperQuartileIntensity_Hoechst,0.918578139172478,0.015919381895446196,0.9959731764549559,0.001752357835805311,off,Cells,Hoechst
Cells_Neighbors_AngleBetweenNeighbors_Adjacent,0.7180030388517226,0.020030795813931985,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_Neighbors_FirstClosestDistance_Adjacent,0.3466828376017051,0.02695441525304571,0.938187436190415,0.02771038723804946,off,Cells,no-channel
Cells_Neighbors_PercentTouching_Adjacent,0.5042925662174416,0.023769739065782464,0.9600511456520627,0.01770562979086218,off,Cells,no-channel
Cells_Neighbors_SecondClosestDistance_Adjacent,0.7394762240906307,0.019653046413348224,0.9959731764549559,0.001752357835805311,off,Cells,no-channel
Cells_RadialDistribution_FracAtD_Actin_1of4,0.9971399758946264,0.01146397048131976,0.9986600063456854,0.0005823421044118704,off,Cells,Actin
Cells_RadialDistribution_FracAtD_Actin_3of4,0.8093396024192687,0.01837007412142272,0.9959731764549559,0.001752357835805311,off,Cells,Actin
Cells_RadialDistribution_FracAtD_Actin_4of4,0.9366246819059746,0.015378311665730091,0.9959731764549559,0.001752357835805311,off,Cells,Actin
Cells_RadialDistribution_FracAtD_ER_2of4,0.12667908928578314,0.033910186980754535,0.8883754876337983,0.051403433163013004,off,Cells,ER
Cells_RadialDistribution_FracAtD_ER_3of4,0.07967597406717274,0.0366621669458797,0.8883754876337983,0.051403433163013004,off,Cells,ER
Cells_RadialDistribution_FracAtD_ER_4of4,0.6026066208272643,0.022023197956202185,0.9712728134501858,0.012658767275538683,off,Cells,ER
Cells_RadialDistribution_FracAtD_Hoechst_1of4,0.6141399878824233,0.0218236458167873,0.9712728134501858,0.012658767275538683,off,Cells,Hoechst
Cells_RadialDistribution_FracAtD_Hoechst_2of4,0.5252469458625187,0.023388070605146062,0.9600511456520627,0.01770562979086218,off,Cells,Hoechst
Cells_RadialDistribution_FracAtD_Hoechst_3of4,0.67370494924359,0.02079837171852703,0.9959731764549559,0.001752357835805311,off,Cells,Hoechst
Cells_RadialDistribution_FracAtD_Mitochondria_1of4,0.004745192981913947,0.050257466249294766,0.5195986315195773,0.28433200141016984,off,Cells,Mitochondria
Cells_RadialDistribution_FracAtD_Mitochondria_2of4,0.6687292189311944,0.020884031173963237,0.9959731764549559,0.001752357835805311,off,Cells,Mitochondria
Cells_RadialDistribution_FracAtD_Mitochondria_3of4,0.8047888935179731,0.018457333193206943,0.9959731764549559,0.001752357835805311,off,Cells,Mitochondria
Cells_RadialDistribution_FracAtD_Mitochondria_4of4,0.29619477797636046,0.028164045135414723,0.9093456501423777,0.04127100630929407,off,Cells,Mitochondria
Cells_RadialDistribution_FracAtD_PM_1of4,0.21494347070918546,0.030466452925930244,0.8883754876337983,0.051403433163013004,off,Cells,PM
Cells_RadialDistribution_FracAtD_PM_3of4,0.6101769103142121,0.02189218937729975,0.9712728134501858,0.012658767275538683,off,Cells,PM
Cells_RadialDistribution_FracAtD_PM_4of4,0.5061772829505095,0.023735107371847936,0.9600511456520627,0.01770562979086218,off,Cells,PM
Cells_RadialDistribution_MeanFrac_Actin_1of4,0.09298764359347343,0.03576886119633067,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_RadialDistribution_MeanFrac_Actin_2of4,0.026996509719835745,0.0423959117645224,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_RadialDistribution_MeanFrac_Actin_3of4,0.49887270527303945,0.023869555125898605,0.9600511456520627,0.01770562979086218,off,Cells,Actin
Cells_RadialDistribution_MeanFrac_Actin_4of4,0.561063162026333,0.02274902387411403,0.9624503849903414,0.016621649435357776,off,Cells,Actin
Cells_RadialDistribution_MeanFrac_ER_2of4,0.6875120912522885,0.020560268825124982,0.9959731764549559,0.001752357835805311,off,Cells,ER
Cells_RadialDistribution_MeanFrac_ER_3of4,0.3983701011120398,0.02583124463428691,0.9470362387028508,0.02363340223478342,off,Cells,ER
Cells_RadialDistribution_MeanFrac_ER_4of4,0.829867725615378,0.01796753066744472,0.9959731764549559,0.001752357835805311,off,Cells,ER
Cells_RadialDistribution_MeanFrac_Hoechst_1of4,0.5054578736929656,0.02374830420671906,0.9600511456520627,0.01770562979086218,off,Cells,Hoechst
Cells_RadialDistribution_MeanFrac_Hoechst_2of4,0.5929280547316055,0.02219115767274377,0.9712728134501858,0.012658767275538683,off,Cells,Hoechst
Cells_RadialDistribution_MeanFrac_Hoechst_3of4,0.1312432859130448,0.03369087957944167,0.8883754876337983,0.051403433163013004,off,Cells,Hoechst
Cells_RadialDistribution_MeanFrac_Hoechst_4of4,0.5802405742506849,0.022412304632856855,0.9691817037185736,0.013594793099393864,off,Cells,Hoechst
Cells_RadialDistribution_MeanFrac_Mitochondria_1of4,0.20211564342773924,0.030887551929545218,0.8883754876337983,0.051403433163013004,off,Cells,Mitochondria
Cells_RadialDistribution_MeanFrac_Mitochondria_2of4,0.6827590217735209,0.020642249162960754,0.9959731764549559,0.001752357835805311,off,Cells,Mitochondria
Cells_RadialDistribution_MeanFrac_Mitochondria_3of4,0.23490667524388972,0.029847721322518006,0.8883754876337983,0.051403433163013004,off,Cells,Mitochondria
Cells_RadialDistribution_MeanFrac_Mitochondria_4of4,0.6806285375266137,0.020679040338965102,0.9959731764549559,0.001752357835805311,off,Cells,Mitochondria
Cells_RadialDistribution_MeanFrac_PM_1of4,0.4884231020160183,0.024063348646460633,0.9600511456520627,0.01770562979086218,off,Cells,PM
Cells_RadialDistribution_MeanFrac_PM_3of4,0.20736710968495942,0.03071279384352457,0.8883754876337983,0.051403433163013004,off,Cells,PM
Cells_RadialDistribution_MeanFrac_PM_4of4,0.263550240538558,0.029025278577186047,0.8883754876337983,0.051403433163013004,off,Cells,PM
Cells_RadialDistribution_RadialCV_Actin_1of4,0.6182533003845462,0.021752702831752832,0.9717521970159015,0.012444468807522749,off,Cells,Actin
Cells_RadialDistribution_RadialCV_Actin_2of4,0.21690865575125065,0.030403667984270653,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_RadialDistribution_RadialCV_Actin_3of4,0.25930617359999186,0.029142850378765156,0.8883754876337983,0.051403433163013004,off,Cells,Actin
Cells_RadialDistribution_RadialCV_Actin_4of4,0.38408041013306604,0.026132132469348552,0.9470362387028508,0.02363340223478342,off,Cells,Actin
Cells_RadialDistribution_RadialCV_ER_1of4,0.12155264617956729,0.034164445999271535,0.8883754876337983,0.051403433163013004,off,Cells,ER
Cells_RadialDistribution_RadialCV_ER_2of4,0.8086785446194134,0.01838279107138944,0.9959731764549559,0.001752357835805311,off,Cells,ER
Cells_RadialDistribution_RadialCV_ER_3of4,0.46737345283204446,0.024459973519950974,0.9600511456520627,0.01770562979086218,off,Cells,ER
Cells_RadialDistribution_RadialCV_ER_4of4,0.32358179428610584,0.02749180636516138,0.9216245402776733,0.03544596972242113,off,Cells,ER
Cells_RadialDistribution_RadialCV_Hoechst_1of4,0.6160454584648366,0.02179077370083559,0.9712728134501858,0.012658767275538683,off,Cells,Hoechst
Cells_RadialDistribution_RadialCV_Hoechst_2of4,0.9168678829017067,0.01596713044343445,0.9959731764549559,0.001752357835805311,off,Cells,Hoechst
Cells_RadialDistribution_RadialCV_Hoechst_3of4,0.516869202587533,0.023539874196572694,0.9600511456520627,0.01770562979086218,off,Cells,Hoechst
Cells_RadialDistribution_RadialCV_Hoechst_4of4,0.08399959962526793,0.03635911962874824,0.8883754876337983,0.051403433163013004,off,Cells,Hoechst
Cells_RadialDistribution_RadialCV_Mitochondria_1of4,0.4999467750743636,0.023849719883183216,0.9600511456520627,0.01770562979086218,off,Cells,Mitochondria
Cells_RadialDistribution_RadialCV_Mitochondria_2of4,0.2733135463402622,0.028759982205867746,0.8883754876337983,0.051403433163013004,off,Cells,Mitochondria
Cells_RadialDistribution_RadialCV_Mitochondria_3of4,0.6308024547580735,0.02153635472068379,0.9762684605173206,0.0104307408483136,off,Cells,Mitochondria
Cells_RadialDistribution_RadialCV_Mitochondria_4of4,0.9819023022033408,0.013345519210672513,0.9986600063456854,0.0005823421044118704,off,Cells,Mitochondria
Cells_RadialDistribution_RadialCV_PM_1of4,0.01422877999015757,0.04545005925778761,0.779025704461127,0.10844821226138235,off,Cells,PM
Cells_RadialDistribution_RadialCV_PM_2of4,0.4555521203118042,0.024686559175647313,0.9531775256205586,0.020826206164065622,off,Cells,PM
Cells_RadialDistribution_RadialCV_PM_3of4,0.6480940228346046,0.021238906060770384,0.9869003695276368,0.005726688412802338,off,Cells,PM
Cells_RadialDistribution_RadialCV_PM_4of4,0.44255840263335583,0.024939298558633697,0.9489059523632086,0.02277682908345986,off,Cells,PM
